Author,Date,Atwood/ Original Reference,Alternate Ref / Link,Source,Latitude,Longitude,C Stock (Mg km-2),Depth (m),TOC %,TC%,TOC (Non %),Units,Dry Bulk Density,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stein,2001,"Stein, R et al. (2001): Accumulation of particulate organic carbon at the Eurasian continental margin during late Quaternary times: Controlling mechanisms and paleoenvironmental significance. Global and Planetary Change, 31(1-4), 87-104, https://doi.org/10.1016/S0921-8181(01)00114-X",https://doi.pangaea.de/10.1594/PANGAEA.728243,Pangaea,79.7431,144.0061,1.73166612,3.34,0.43,,,,1.205727698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stein,2001,"Stein, R et al. (2001): Accumulation of particulate organic carbon at the Eurasian continental margin during late Quaternary times: Controlling mechanisms and paleoenvironmental significance. Global and Planetary Change, 31(1-4), 87-104, https://doi.org/10.1016/S0921-8181(01)00114-X",https://doi.pangaea.de/10.1594/PANGAEA.728243,Pangaea,79.7431,144.0061,1.70394807,3.54,0.38,,,,1.266687534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stein,2001,"Stein, R et al. (2001): Accumulation of particulate organic carbon at the Eurasian continental margin during late Quaternary times: Controlling mechanisms and paleoenvironmental significance. Global and Planetary Change, 31(1-4), 87-104, https://doi.org/10.1016/S0921-8181(01)00114-X",https://doi.pangaea.de/10.1594/PANGAEA.728243,Pangaea,79.7431,144.0061,1.592880265,3.74,0.31,,,,1.373883272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stein,2001,"Stein, R et al. (2001): Accumulation of particulate organic carbon at the Eurasian continental margin during late Quaternary times: Controlling mechanisms and paleoenvironmental significance. Global and Planetary Change, 31(1-4), 87-104, https://doi.org/10.1016/S0921-8181(01)00114-X",https://doi.pangaea.de/10.1594/PANGAEA.728243,Pangaea,79.7431,144.0061,1.603556439,3.84,0.3,,,,1.391976075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stein,2001,"Stein, R et al. (2001): Accumulation of particulate organic carbon at the Eurasian continental margin during late Quaternary times: Controlling mechanisms and paleoenvironmental significance. Global and Planetary Change, 31(1-4), 87-104, https://doi.org/10.1016/S0921-8181(01)00114-X",https://doi.pangaea.de/10.1594/PANGAEA.728243,Pangaea,79.7431,144.0061,1.720651409,4.04,0.31,,,,1.373883272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stein,2001,"Stein, R et al. (2001): Accumulation of particulate organic carbon at the Eurasian continental margin during late Quaternary times: Controlling mechanisms and paleoenvironmental significance. Global and Planetary Change, 31(1-4), 87-104, https://doi.org/10.1016/S0921-8181(01)00114-X",https://doi.pangaea.de/10.1594/PANGAEA.728243,Pangaea,79.7431,144.0061,2.089889394,4.21,0.4,,,,1.241026956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stein,2001,"Stein, R et al. (2001): Accumulation of particulate organic carbon at the Eurasian continental margin during late Quaternary times: Controlling mechanisms and paleoenvironmental significance. Global and Planetary Change, 31(1-4), 87-104, https://doi.org/10.1016/S0921-8181(01)00114-X",https://doi.pangaea.de/10.1594/PANGAEA.728243,Pangaea,79.7431,144.0061,2.43388876,4.34,0.49,,,,1.144497677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stein,2001,"Stein, R et al. (2001): Accumulation of particulate organic carbon at the Eurasian continental margin during late Quaternary times: Controlling mechanisms and paleoenvironmental significance. Global and Planetary Change, 31(1-4), 87-104, https://doi.org/10.1016/S0921-8181(01)00114-X",https://doi.pangaea.de/10.1594/PANGAEA.728243,Pangaea,79.7431,144.0061,2.301975321,4.44,0.43,,,,1.205727698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stein,2001,"Stein, R et al. (2001): Accumulation of particulate organic carbon at the Eurasian continental margin during late Quaternary times: Controlling mechanisms and paleoenvironmental significance. Global and Planetary Change, 31(1-4), 87-104, https://doi.org/10.1016/S0921-8181(01)00114-X",https://doi.pangaea.de/10.1594/PANGAEA.728243,Pangaea,79.7431,144.0061,2.208611332,4.74,0.36,,,,1.294310438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stein,2001,"Stein, R et al. (2001): Accumulation of particulate organic carbon at the Eurasian continental margin during late Quaternary times: Controlling mechanisms and paleoenvironmental significance. Global and Planetary Change, 31(1-4), 87-104, https://doi.org/10.1016/S0921-8181(01)00114-X",https://doi.pangaea.de/10.1594/PANGAEA.728243,Pangaea,79.7431,144.0061,2.814808847,4.9,0.51,,,,1.126374088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stein,2001,"Stein, R et al. (2001): Accumulation of particulate organic carbon at the Eurasian continental margin during late Quaternary times: Controlling mechanisms and paleoenvironmental significance. Global and Planetary Change, 31(1-4), 87-104, https://doi.org/10.1016/S0921-8181(01)00114-X",https://doi.pangaea.de/10.1594/PANGAEA.728243,Pangaea,79.7431,144.0061,2.483686019,5.08,0.39,,,,1.253627104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stein,2001,"Stein, R et al. (2001): Accumulation of particulate organic carbon at the Eurasian continental margin during late Quaternary times: Controlling mechanisms and paleoenvironmental significance. Global and Planetary Change, 31(1-4), 87-104, https://doi.org/10.1016/S0921-8181(01)00114-X",https://doi.pangaea.de/10.1594/PANGAEA.728243,Pangaea,79.7431,144.0061,3.039644892,5.23,0.52,,,,1.117680869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stein,2001,"Stein, R et al. (2001): Accumulation of particulate organic carbon at the Eurasian continental margin during late Quaternary times: Controlling mechanisms and paleoenvironmental significance. Global and Planetary Change, 31(1-4), 87-104, https://doi.org/10.1016/S0921-8181(01)00114-X",https://doi.pangaea.de/10.1594/PANGAEA.728243,Pangaea,79.7431,144.0061,2.775720958,5.43,0.42,,,,1.217101183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stein,2001,"Stein, R et al. (2001): Accumulation of particulate organic carbon at the Eurasian continental margin during late Quaternary times: Controlling mechanisms and paleoenvironmental significance. Global and Planetary Change, 31(1-4), 87-104, https://doi.org/10.1016/S0921-8181(01)00114-X",https://doi.pangaea.de/10.1594/PANGAEA.728243,Pangaea,79.7431,144.0061,2.752589033,5.63,0.39,,,,1.253627104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stein,2001,"Stein, R et al. (2001): Accumulation of particulate organic carbon at the Eurasian continental margin during late Quaternary times: Controlling mechanisms and paleoenvironmental significance. Global and Planetary Change, 31(1-4), 87-104, https://doi.org/10.1016/S0921-8181(01)00114-X",https://doi.pangaea.de/10.1594/PANGAEA.728243,Pangaea,79.7431,144.0061,3.303749487,5.82,0.5,,,,1.135309102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stein,2001,"Stein, R et al. (2001): Accumulation of particulate organic carbon at the Eurasian continental margin during late Quaternary times: Controlling mechanisms and paleoenvironmental significance. Global and Planetary Change, 31(1-4), 87-104, https://doi.org/10.1016/S0921-8181(01)00114-X",https://doi.pangaea.de/10.1594/PANGAEA.728243,Pangaea,79.7431,144.0061,2.260758359,5.9,0.26,,,,1.473766857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stein,2001,"Stein, R et al. (2001): Accumulation of particulate organic carbon at the Eurasian continental margin during late Quaternary times: Controlling mechanisms and paleoenvironmental significance. Global and Planetary Change, 31(1-4), 87-104, https://doi.org/10.1016/S0921-8181(01)00114-X",https://doi.pangaea.de/10.1594/PANGAEA.728243,Pangaea,79.7431,144.0061,2.398856095,6.12,0.27,,,,1.451740556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stein,2001,"Stein, R et al. (2001): Accumulation of particulate organic carbon at the Eurasian continental margin during late Quaternary times: Controlling mechanisms and paleoenvironmental significance. Global and Planetary Change, 31(1-4), 87-104, https://doi.org/10.1016/S0921-8181(01)00114-X",https://doi.pangaea.de/10.1594/PANGAEA.728243,Pangaea,79.7431,144.0061,2.754977625,6.23,0.33,,,,1.340034839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stein,2001,"Stein, R et al. (2001): Accumulation of particulate organic carbon at the Eurasian continental margin during late Quaternary times: Controlling mechanisms and paleoenvironmental significance. Global and Planetary Change, 31(1-4), 87-104, https://doi.org/10.1016/S0921-8181(01)00114-X",https://doi.pangaea.de/10.1594/PANGAEA.728243,Pangaea,79.7431,144.0061,3.191921332,6.43,0.4,,,,1.241026956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stein,2001,"Stein, R et al. (2001): Accumulation of particulate organic carbon at the Eurasian continental margin during late Quaternary times: Controlling mechanisms and paleoenvironmental significance. Global and Planetary Change, 31(1-4), 87-104, https://doi.org/10.1016/S0921-8181(01)00114-X",https://doi.pangaea.de/10.1594/PANGAEA.728243,Pangaea,79.7431,144.0061,3.795197159,6.53,0.52,,,,1.117680869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stein,2001,"Stein, R et al. (2001): Accumulation of particulate organic carbon at the Eurasian continental margin during late Quaternary times: Controlling mechanisms and paleoenvironmental significance. Global and Planetary Change, 31(1-4), 87-104, https://doi.org/10.1016/S0921-8181(01)00114-X",https://doi.pangaea.de/10.1594/PANGAEA.728243,Pangaea,79.7431,144.0061,2.692243898,6.72,0.28,,,,1.430826902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stein,2001,"Stein, R et al. (2001): Accumulation of particulate organic carbon at the Eurasian continental margin during late Quaternary times: Controlling mechanisms and paleoenvironmental significance. Global and Planetary Change, 31(1-4), 87-104, https://doi.org/10.1016/S0921-8181(01)00114-X",https://doi.pangaea.de/10.1594/PANGAEA.728243,Pangaea,79.7431,144.0061,3.115502292,6.92,0.34,,,,1.324167924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stein,2001,"Stein, R et al. (2001): Accumulation of particulate organic carbon at the Eurasian continental margin during late Quaternary times: Controlling mechanisms and paleoenvironmental significance. Global and Planetary Change, 31(1-4), 87-104, https://doi.org/10.1016/S0921-8181(01)00114-X",https://doi.pangaea.de/10.1594/PANGAEA.728243,Pangaea,79.7431,144.0061,2.888553349,7.21,0.28,,,,1.430826902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stein,2001,"Stein, R et al. (2001): Accumulation of particulate organic carbon at the Eurasian continental margin during late Quaternary times: Controlling mechanisms and paleoenvironmental significance. Global and Planetary Change, 31(1-4), 87-104, https://doi.org/10.1016/S0921-8181(01)00114-X",https://doi.pangaea.de/10.1594/PANGAEA.728243,Pangaea,79.7431,144.0061,2.924610187,7.3,0.28,,,,1.430826902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stein,2001,"Stein, R et al. (2001): Accumulation of particulate organic carbon at the Eurasian continental margin during late Quaternary times: Controlling mechanisms and paleoenvironmental significance. Global and Planetary Change, 31(1-4), 87-104, https://doi.org/10.1016/S0921-8181(01)00114-X",https://doi.pangaea.de/10.1594/PANGAEA.728243,Pangaea,79.7431,144.0061,3.571607559,7.54,0.37,,,,1.280237852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stein,2001,"Stein, R et al. (2001): Accumulation of particulate organic carbon at the Eurasian continental margin during late Quaternary times: Controlling mechanisms and paleoenvironmental significance. Global and Planetary Change, 31(1-4), 87-104, https://doi.org/10.1016/S0921-8181(01)00114-X",https://doi.pangaea.de/10.1594/PANGAEA.728243,Pangaea,79.7431,144.0061,4.498441962,7.74,0.52,,,,1.117680869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stein,2001,"Stein, R et al. (2001): Accumulation of particulate organic carbon at the Eurasian continental margin during late Quaternary times: Controlling mechanisms and paleoenvironmental significance. Global and Planetary Change, 31(1-4), 87-104, https://doi.org/10.1016/S0921-8181(01)00114-X",https://doi.pangaea.de/10.1594/PANGAEA.728243,Pangaea,79.7431,144.0061,5.750895462,7.94,0.75,,,,0.965725518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stein,2001,"Stein, R et al. (2001): Accumulation of particulate organic carbon at the Eurasian continental margin during late Quaternary times: Controlling mechanisms and paleoenvironmental significance. Global and Planetary Change, 31(1-4), 87-104, https://doi.org/10.1016/S0921-8181(01)00114-X",https://doi.pangaea.de/10.1594/PANGAEA.728243,Pangaea,79.7431,144.0061,3.432613001,8.22,0.3,,,,1.391976075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huber,2000,"Huber, R et al. (2000): Recent and Pleistocene carbonate dissolution in sediments of the Norwegian-Greenland Sea. Marine Geology, 165(1-4), 123-136, https://doi.org/10.1016/S0025-3227(99)00138-3",https://doi.pangaea.de/10.1594/PANGAEA.81126,Pangaea,66.9414,-6.4503,0.077742401,0.19,0.29,6.39,,,1.410932867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huber,2000,"Huber, R et al. (2000): Recent and Pleistocene carbonate dissolution in sediments of the Norwegian-Greenland Sea. Marine Geology, 165(1-4), 123-136, https://doi.org/10.1016/S0025-3227(99)00138-4",https://doi.pangaea.de/10.1594/PANGAEA.81126,Pangaea,66.9414,-6.4503,0.178670418,0.39,0.35,1.1,,,1.30894079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huber,2000,"Huber, R et al. (2000): Recent and Pleistocene carbonate dissolution in sediments of the Norwegian-Greenland Sea. Marine Geology, 165(1-4), 123-136, https://doi.org/10.1016/S0025-3227(99)00138-5",https://doi.pangaea.de/10.1594/PANGAEA.81126,Pangaea,66.9414,-6.4503,0.194611473,0.52,0.25,1.73,,,1.497011332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huber,2000,"Huber, R et al. (2000): Recent and Pleistocene carbonate dissolution in sediments of the Norwegian-Greenland Sea. Marine Geology, 165(1-4), 123-136, https://doi.org/10.1016/S0025-3227(99)00138-6",https://doi.pangaea.de/10.1594/PANGAEA.81126,Pangaea,66.9414,-6.4503,0.211968349,0.69,0.18,1.52,,,1.706669479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huber,2000,"Huber, R et al. (2000): Recent and Pleistocene carbonate dissolution in sediments of the Norwegian-Greenland Sea. Marine Geology, 165(1-4), 123-136, https://doi.org/10.1016/S0025-3227(99)00138-7",https://doi.pangaea.de/10.1594/PANGAEA.81126,Pangaea,66.9414,-6.4503,0.340391198,1.01,0.21,1.35,,,1.604861848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huber,2000,"Huber, R et al. (2000): Recent and Pleistocene carbonate dissolution in sediments of the Norwegian-Greenland Sea. Marine Geology, 165(1-4), 123-136, https://doi.org/10.1016/S0025-3227(99)00138-8",https://doi.pangaea.de/10.1594/PANGAEA.81126,Pangaea,66.9414,-6.4503,0.434567325,1.19,0.24,1.36,,,1.521594277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huber,2000,"Huber, R et al. (2000): Recent and Pleistocene carbonate dissolution in sediments of the Norwegian-Greenland Sea. Marine Geology, 165(1-4), 123-136, https://doi.org/10.1016/S0025-3227(99)00138-9",https://doi.pangaea.de/10.1594/PANGAEA.81126,Pangaea,66.9414,-6.4503,0.49046961,1.28,0.26,1.03,,,1.473766857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huber,2000,"Huber, R et al. (2000): Recent and Pleistocene carbonate dissolution in sediments of the Norwegian-Greenland Sea. Marine Geology, 165(1-4), 123-136, https://doi.org/10.1016/S0025-3227(99)00138-10",https://doi.pangaea.de/10.1594/PANGAEA.81126,Pangaea,66.9414,-6.4503,0.756550095,1.48,0.42,0.41,,,1.217101183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huber,2000,"Huber, R et al. (2000): Recent and Pleistocene carbonate dissolution in sediments of the Norwegian-Greenland Sea. Marine Geology, 165(1-4), 123-136, https://doi.org/10.1016/S0025-3227(99)00138-11",https://doi.pangaea.de/10.1594/PANGAEA.81126,Pangaea,66.9414,-6.4503,0.819171398,1.58,0.43,1.99,,,1.205727698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huber,2000,"Huber, R et al. (2000): Recent and Pleistocene carbonate dissolution in sediments of the Norwegian-Greenland Sea. Marine Geology, 165(1-4), 123-136, https://doi.org/10.1016/S0025-3227(99)00138-12",https://doi.pangaea.de/10.1594/PANGAEA.81126,Pangaea,66.9414,-6.4503,0.57698855,1.58,0.24,3.56,,,1.521594277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huber,2000,"Huber, R et al. (2000): Recent and Pleistocene carbonate dissolution in sediments of the Norwegian-Greenland Sea. Marine Geology, 165(1-4), 123-136, https://doi.org/10.1016/S0025-3227(99)00138-13",https://doi.pangaea.de/10.1594/PANGAEA.81126,Pangaea,66.9414,-6.4503,0.662429216,1.69,0.27,2.8,,,1.451740556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huber,2000,"Huber, R et al. (2000): Recent and Pleistocene carbonate dissolution in sediments of the Norwegian-Greenland Sea. Marine Geology, 165(1-4), 123-136, https://doi.org/10.1016/S0025-3227(99)00138-14",https://doi.pangaea.de/10.1594/PANGAEA.81126,Pangaea,66.9414,-6.4503,0.543744896,1.77,0.18,2.32,,,1.706669479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huber,2000,"Huber, R et al. (2000): Recent and Pleistocene carbonate dissolution in sediments of the Norwegian-Greenland Sea. Marine Geology, 165(1-4), 123-136, https://doi.org/10.1016/S0025-3227(99)00138-15",https://doi.pangaea.de/10.1594/PANGAEA.81126,Pangaea,66.9414,-6.4503,0.743368003,1.94,0.26,2.4,,,1.473766857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huber,2000,"Huber, R et al. (2000): Recent and Pleistocene carbonate dissolution in sediments of the Norwegian-Greenland Sea. Marine Geology, 165(1-4), 123-136, https://doi.org/10.1016/S0025-3227(99)00138-16",https://doi.pangaea.de/10.1594/PANGAEA.81126,Pangaea,66.9414,-6.4503,1.001917694,1.96,0.42,2.45,,,1.217101183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huber,2000,"Huber, R et al. (2000): Recent and Pleistocene carbonate dissolution in sediments of the Norwegian-Greenland Sea. Marine Geology, 165(1-4), 123-136, https://doi.org/10.1016/S0025-3227(99)00138-17",https://doi.pangaea.de/10.1594/PANGAEA.81126,Pangaea,66.9414,-6.4503,0.906176425,2.17,0.3,4.48,,,1.391976075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huber,2000,"Huber, R et al. (2000): Recent and Pleistocene carbonate dissolution in sediments of the Norwegian-Greenland Sea. Marine Geology, 165(1-4), 123-136, https://doi.org/10.1016/S0025-3227(99)00138-18",https://doi.pangaea.de/10.1594/PANGAEA.81126,Pangaea,66.9414,-6.4503,0.738075964,2.19,0.21,4.52,,,1.604861848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
